species,host,date_est,year,day,survp,masspm,sex,durationl,culu
recens,Crataegus,11/05/2021,2021,5,1,214.6,F,34,1546
recens,Crataegus,11/05/2021,2021,5,0,,,,1546
recens,Crataegus,11/05/2021,2021,5,0,,,,1546
recens,Crataegus,11/05/2021,2021,5,0,,,,1546
recens,Crataegus,11/05/2021,2021,5,0,,,,1546
recens,Crataegus,11/05/2021,2021,5,0,,,,1546
recens,Crataegus,11/05/2021,2021,5,1,104.1,M,18,1547
recens,Crataegus,11/05/2021,2021,5,1,133.9,M,18,1547
recens,Crataegus,11/05/2021,2021,5,1,217.1,F,35,1547
recens,Crataegus,11/05/2021,2021,5,1,127.9,F,35,1547
recens,Crataegus,11/05/2021,2021,5,1,107.9,F,36,1547
recens,Crataegus,11/05/2021,2021,5,1,177.3,F,35,1547
recens,Crataegus,11/05/2021,2021,5,0,,,,1547
recens,Crataegus,11/05/2021,2021,5,0,,,,1547
recens,Crataegus,11/05/2021,2021,5,0,,,,1547
recens,Crataegus,11/05/2021,2021,5,0,,,,1547
recens,Crataegus,11/05/2021,2021,10,1,118.9,M,18,1548
recens,Crataegus,11/05/2021,2021,10,1,66.6,M,18,1548
recens,Crataegus,11/05/2021,2021,10,1,156,F,34,1548
recens,Crataegus,11/05/2021,2021,10,1,194.9,F,35,1548
recens,Crataegus,11/05/2021,2021,10,0,,,,1548
recens,Crataegus,11/05/2021,2021,10,0,,,,1548
recens,Crataegus,11/05/2021,2021,10,0,,,,1548
recens,Crataegus,11/05/2021,2021,10,0,,,,1548
recens,Crataegus,11/05/2021,2021,10,0,,,,1548
recens,Crataegus,11/05/2021,2021,10,0,,,,1548
recens,Crataegus,11/05/2021,2021,10,1,43.7,M,19,1549
recens,Crataegus,11/05/2021,2021,10,1,74.1,M,17,1549
recens,Crataegus,11/05/2021,2021,10,1,87.8,M,21,1549
recens,Crataegus,11/05/2021,2021,10,1,104.7,M,17,1549
recens,Crataegus,11/05/2021,2021,10,1,92.1,F,35,1549
recens,Crataegus,11/05/2021,2021,10,1,97.1,F,35,1549
recens,Crataegus,11/05/2021,2021,10,1,134.6,F,34,1549
recens,Crataegus,11/05/2021,2021,10,0,,,,1549
recens,Crataegus,11/05/2021,2021,10,0,,,,1549
recens,Crataegus,11/05/2021,2021,10,0,,,,1549
recens,Crataegus,11/05/2021,2021,15,1,77.4,M,21,1550
recens,Crataegus,11/05/2021,2021,15,1,79.6,F,36,1550
recens,Crataegus,11/05/2021,2021,15,0,,,,1550
recens,Crataegus,11/05/2021,2021,15,0,,,,1550
recens,Crataegus,11/05/2021,2021,15,0,,,,1550
recens,Crataegus,11/05/2021,2021,15,0,,,,1550
recens,Crataegus,11/05/2021,2021,15,0,,,,1550
recens,Crataegus,11/05/2021,2021,15,0,,,,1550
recens,Crataegus,11/05/2021,2021,15,0,,,,1550
recens,Crataegus,11/05/2021,2021,15,0,,,,1550
recens,Crataegus,11/05/2021,2021,15,1,84.8,M,19,1551
recens,Crataegus,11/05/2021,2021,15,1,95.9,M,21,1551
recens,Crataegus,11/05/2021,2021,15,1,104.2,F,36,1551
recens,Crataegus,11/05/2021,2021,15,1,213.8,F,37,1551
recens,Crataegus,11/05/2021,2021,15,1,194,F,35,1551
recens,Crataegus,11/05/2021,2021,15,0,,,,1551
recens,Crataegus,11/05/2021,2021,15,0,,,,1551
recens,Crataegus,11/05/2021,2021,15,0,,,,1551
recens,Crataegus,11/05/2021,2021,15,0,,,,1551
recens,Crataegus,11/05/2021,2021,15,0,,,,1551
recens,Crataegus,11/05/2021,2021,20,1,67.7,M,21,1552
recens,Crataegus,11/05/2021,2021,20,1,78.3,M,23,1552
recens,Crataegus,11/05/2021,2021,20,1,225.5,F,35,1552
recens,Crataegus,11/05/2021,2021,20,0,,,,1552
recens,Crataegus,11/05/2021,2021,20,0,,,,1552
recens,Crataegus,11/05/2021,2021,20,0,,,,1552
recens,Crataegus,11/05/2021,2021,20,0,,,,1552
recens,Crataegus,11/05/2021,2021,20,0,,,,1552
recens,Crataegus,11/05/2021,2021,20,0,,,,1552
recens,Crataegus,11/05/2021,2021,20,0,,,,1552
recens,Crataegus,11/05/2021,2021,20,1,78.1,M,24,1553
recens,Crataegus,11/05/2021,2021,20,1,99.1,M,20,1553
recens,Crataegus,11/05/2021,2021,20,1,96.5,M,21,1553
recens,Crataegus,11/05/2021,2021,20,1,189.2,F,36,1553
recens,Crataegus,11/05/2021,2021,20,1,168.7,F,37,1553
recens,Crataegus,11/05/2021,2021,20,1,120,F,35,1553
recens,Crataegus,11/05/2021,2021,20,1,173.5,F,35,1553
recens,Crataegus,11/05/2021,2021,20,0,,,,1553
recens,Crataegus,11/05/2021,2021,20,0,,,,1553
recens,Crataegus,11/05/2021,2021,20,0,,,,1553
recens,Crataegus,11/05/2021,2021,25,1,99.2,M,23,1554
recens,Crataegus,11/05/2021,2021,25,1,137.7,F,40,1554
recens,Crataegus,11/05/2021,2021,25,1,204.8,F,36,1554
recens,Crataegus,11/05/2021,2021,25,0,,,,1554
recens,Crataegus,11/05/2021,2021,25,0,,,,1554
recens,Crataegus,11/05/2021,2021,25,0,,,,1554
recens,Crataegus,11/05/2021,2021,25,0,,,,1554
recens,Crataegus,11/05/2021,2021,25,0,,,,1554
recens,Crataegus,11/05/2021,2021,25,0,,,,1554
recens,Crataegus,11/05/2021,2021,25,0,,,,1554
recens,Crataegus,11/05/2021,2021,25,1,57.3,M,20,1555
recens,Crataegus,11/05/2021,2021,25,1,68.2,M,23,1555
recens,Crataegus,11/05/2021,2021,25,1,154,F,37,1555
recens,Crataegus,11/05/2021,2021,25,1,216.3,F,37,1555
recens,Crataegus,11/05/2021,2021,25,0,,,,1555
recens,Crataegus,11/05/2021,2021,25,0,,,,1555
recens,Crataegus,11/05/2021,2021,25,0,,,,1555
recens,Crataegus,11/05/2021,2021,25,0,,,,1555
recens,Crataegus,11/05/2021,2021,25,0,,,,1555
recens,Crataegus,11/05/2021,2021,25,0,,,,1555
recens,Crataegus,11/05/2021,2021,30,1,228.1,F,53,1556
recens,Crataegus,11/05/2021,2021,30,1,204.8,F,39,1556
recens,Crataegus,11/05/2021,2021,30,1,211.3,F,64,1556
recens,Crataegus,11/05/2021,2021,30,0,,,,1556
recens,Crataegus,11/05/2021,2021,30,0,,,,1556
recens,Crataegus,11/05/2021,2021,30,0,,,,1556
recens,Crataegus,11/05/2021,2021,30,0,,,,1556
recens,Crataegus,11/05/2021,2021,30,0,,,,1556
recens,Crataegus,11/05/2021,2021,30,0,,,,1556
recens,Crataegus,11/05/2021,2021,30,0,,,,1556
recens,Crataegus,11/05/2021,2021,30,1,85.6,M,24,1557
recens,Crataegus,11/05/2021,2021,30,1,72.8,M,23,1557
recens,Crataegus,11/05/2021,2021,30,1,112.5,M,25,1557
recens,Crataegus,11/05/2021,2021,30,0,,,,1557
recens,Crataegus,11/05/2021,2021,30,0,,,,1557
recens,Crataegus,11/05/2021,2021,30,0,,,,1557
recens,Crataegus,11/05/2021,2021,30,0,,,,1557
recens,Crataegus,11/05/2021,2021,30,0,,,,1557
recens,Crataegus,11/05/2021,2021,30,0,,,,1557
recens,Crataegus,11/05/2021,2021,30,0,,,,1557
recens,Crataegus,11/05/2021,2021,35,1,91.5,M,23,1558
recens,Crataegus,11/05/2021,2021,35,1,212.4,F,46,1558
recens,Crataegus,11/05/2021,2021,35,1,168.4,F,53,1558
recens,Crataegus,11/05/2021,2021,35,0,,,,1558
recens,Crataegus,11/05/2021,2021,35,0,,,,1558
recens,Crataegus,11/05/2021,2021,35,0,,,,1558
recens,Crataegus,11/05/2021,2021,35,0,,,,1558
recens,Crataegus,11/05/2021,2021,35,0,,,,1558
recens,Crataegus,11/05/2021,2021,35,0,,,,1558
recens,Crataegus,11/05/2021,2021,35,0,,,,1558
recens,Crataegus,11/05/2021,2021,35,1,98.8,M,26,1559
recens,Crataegus,11/05/2021,2021,35,1,277.9,F,52,1559
recens,Crataegus,11/05/2021,2021,35,1,219.1,F,48,1559
recens,Crataegus,11/05/2021,2021,35,0,,,,1559
recens,Crataegus,11/05/2021,2021,35,0,,,,1559
recens,Crataegus,11/05/2021,2021,35,0,,,,1559
recens,Crataegus,11/05/2021,2021,35,0,,,,1559
recens,Crataegus,11/05/2021,2021,35,0,,,,1559
recens,Crataegus,11/05/2021,2021,35,0,,,,1559
recens,Crataegus,11/05/2021,2021,35,0,,,,1559
recens,Crataegus,11/05/2021,2021,40,1,86.4,M,27,1560
recens,Crataegus,11/05/2021,2021,40,1,175.1,F,57,1560
recens,Crataegus,11/05/2021,2021,40,1,182.8,F,59,1560
recens,Crataegus,11/05/2021,2021,40,0,,,,1560
recens,Crataegus,11/05/2021,2021,40,0,,,,1560
recens,Crataegus,11/05/2021,2021,40,0,,,,1560
recens,Crataegus,11/05/2021,2021,40,0,,,,1560
recens,Crataegus,11/05/2021,2021,40,0,,,,1560
recens,Crataegus,11/05/2021,2021,40,0,,,,1560
recens,Crataegus,11/05/2021,2021,40,0,,,,1560
recens,Crataegus,11/05/2021,2021,40,1,89.6,M,26,1561
recens,Crataegus,11/05/2021,2021,40,1,93.3,M,27,1561
recens,Crataegus,11/05/2021,2021,40,0,,,,1561
recens,Crataegus,11/05/2021,2021,40,0,,,,1561
recens,Crataegus,11/05/2021,2021,40,0,,,,1561
recens,Crataegus,11/05/2021,2021,40,0,,,,1561
recens,Crataegus,11/05/2021,2021,40,0,,,,1561
recens,Crataegus,11/05/2021,2021,40,0,,,,1561
recens,Crataegus,11/05/2021,2021,40,0,,,,1561
recens,Crataegus,11/05/2021,2021,40,0,,,,1561
recens,Crataegus,11/05/2021,2021,45,1,88.1,M,28,1562
recens,Crataegus,11/05/2021,2021,45,1,106.8,M,29,1562
recens,Crataegus,11/05/2021,2021,45,1,163,F,58,1562
recens,Crataegus,11/05/2021,2021,45,1,239.2,F,53,1562
recens,Crataegus,11/05/2021,2021,45,0,,,,1562
recens,Crataegus,11/05/2021,2021,45,0,,,,1562
recens,Crataegus,11/05/2021,2021,45,0,,,,1562
recens,Crataegus,11/05/2021,2021,45,0,,,,1562
recens,Crataegus,11/05/2021,2021,45,0,,,,1562
recens,Crataegus,11/05/2021,2021,45,0,,,,1562
recens,Crataegus,11/05/2021,2021,45,1,105.9,M,30,1563
recens,Crataegus,11/05/2021,2021,45,1,86.3,M,29,1563
recens,Crataegus,11/05/2021,2021,45,1,211.8,F,57,1563
recens,Crataegus,11/05/2021,2021,45,0,,,,1563
recens,Crataegus,11/05/2021,2021,45,0,,,,1563
recens,Crataegus,11/05/2021,2021,45,0,,,,1563
recens,Crataegus,11/05/2021,2021,45,0,,,,1563
recens,Crataegus,11/05/2021,2021,45,0,,,,1563
recens,Crataegus,11/05/2021,2021,45,0,,,,1563
recens,Crataegus,11/05/2021,2021,45,0,,,,1563
recens,Crataegus,11/05/2021,2021,50,1,108.3,M,32,1564
recens,Crataegus,11/05/2021,2021,50,1,75.6,M,32,1564
recens,Crataegus,11/05/2021,2021,50,1,67,M,29,1564
recens,Crataegus,11/05/2021,2021,50,1,163.9,F,51,1564
recens,Crataegus,11/05/2021,2021,50,1,260.1,F,58,1564
recens,Crataegus,11/05/2021,2021,50,0,,,,1564
recens,Crataegus,11/05/2021,2021,50,0,,,,1564
recens,Crataegus,11/05/2021,2021,50,0,,,,1564
recens,Crataegus,11/05/2021,2021,50,0,,,,1564
recens,Crataegus,11/05/2021,2021,50,0,,,,1564
recens,Crataegus,11/05/2021,2021,50,1,84.8,M,34,1565
recens,Crataegus,11/05/2021,2021,50,1,98.2,M,37,1565
recens,Crataegus,11/05/2021,2021,50,1,68.7,M,33,1565
recens,Crataegus,11/05/2021,2021,50,1,276,F,56,1565
recens,Crataegus,11/05/2021,2021,50,1,141.6,F,52,1565
recens,Crataegus,11/05/2021,2021,50,1,227.9,F,57,1565
recens,Crataegus,11/05/2021,2021,50,1,230.7,F,51,1565
recens,Crataegus,11/05/2021,2021,50,0,,,,1565
recens,Crataegus,11/05/2021,2021,50,0,,,,1565
recens,Crataegus,11/05/2021,2021,50,0,,,,1565
recens,Crataegus,11/05/2021,2021,55,1,93.6,M,38,1566
recens,Crataegus,11/05/2021,2021,55,1,85.4,M,34,1566
recens,Crataegus,11/05/2021,2021,55,1,266.3,F,55,1566
recens,Crataegus,11/05/2021,2021,55,0,,,,1566
recens,Crataegus,11/05/2021,2021,55,0,,,,1566
recens,Crataegus,11/05/2021,2021,55,0,,,,1566
recens,Crataegus,11/05/2021,2021,55,0,,,,1566
recens,Crataegus,11/05/2021,2021,55,0,,,,1566
recens,Crataegus,11/05/2021,2021,55,0,,,,1566
recens,Crataegus,11/05/2021,2021,55,0,,,,1566
recens,Crataegus,11/05/2021,2021,55,1,293.7,F,55,1567
recens,Crataegus,11/05/2021,2021,55,0,,,,1567
recens,Crataegus,11/05/2021,2021,55,0,,,,1567
recens,Crataegus,11/05/2021,2021,55,0,,,,1567
recens,Crataegus,11/05/2021,2021,55,0,,,,1567
recens,Crataegus,11/05/2021,2021,55,0,,,,1567
recens,Crataegus,11/05/2021,2021,55,0,,,,1567
recens,Crataegus,11/05/2021,2021,55,0,,,,1567
recens,Crataegus,11/05/2021,2021,55,0,,,,1567
recens,Crataegus,11/05/2021,2021,55,0,,,,1567
recens,Crataegus,11/05/2021,2021,60,1,106.1,M,41,1568
recens,Crataegus,11/05/2021,2021,60,1,98.5,M,28,1568
recens,Crataegus,11/05/2021,2021,60,1,71,M,40,1568
recens,Crataegus,11/05/2021,2021,60,1,82.8,M,32,1568
recens,Crataegus,11/05/2021,2021,60,1,120.8,M,36,1568
recens,Crataegus,11/05/2021,2021,60,1,112.7,M,42,1568
recens,Crataegus,11/05/2021,2021,60,1,269.4,F,56,1568
recens,Crataegus,11/05/2021,2021,60,0,,,,1568
recens,Crataegus,11/05/2021,2021,60,0,,,,1568
recens,Crataegus,11/05/2021,2021,60,0,,,,1568
recens,Crataegus,11/05/2021,2021,60,1,82,M,37,1569
recens,Crataegus,11/05/2021,2021,60,1,99.2,M,44,1569
recens,Crataegus,11/05/2021,2021,60,1,206.1,F,53,1569
recens,Crataegus,11/05/2021,2021,60,1,247.5,F,56,1569
recens,Crataegus,11/05/2021,2021,60,0,,,,1569
recens,Crataegus,11/05/2021,2021,60,0,,,,1569
recens,Crataegus,11/05/2021,2021,60,0,,,,1569
recens,Crataegus,11/05/2021,2021,60,0,,,,1569
recens,Crataegus,11/05/2021,2021,60,0,,,,1569
recens,Crataegus,11/05/2021,2021,60,0,,,,1569
recens,Crataegus,11/05/2021,2021,65,1,64.3,M,38,1570
recens,Crataegus,11/05/2021,2021,65,1,117.7,M,40,1570
recens,Crataegus,11/05/2021,2021,65,1,97.1,M,40,1570
recens,Crataegus,11/05/2021,2021,65,1,87.2,M,41,1570
recens,Crataegus,11/05/2021,2021,65,1,200.7,F,56,1570
recens,Crataegus,11/05/2021,2021,65,0,,,,1570
recens,Crataegus,11/05/2021,2021,65,0,,,,1570
recens,Crataegus,11/05/2021,2021,65,0,,,,1570
recens,Crataegus,11/05/2021,2021,65,0,,,,1570
recens,Crataegus,11/05/2021,2021,65,0,,,,1570
recens,Crataegus,11/05/2021,2021,65,1,197.6,F,43,1571
recens,Crataegus,11/05/2021,2021,65,1,272.1,F,63,1571
recens,Crataegus,11/05/2021,2021,65,0,,,,1571
recens,Crataegus,11/05/2021,2021,65,0,,,,1571
recens,Crataegus,11/05/2021,2021,65,0,,,,1571
recens,Crataegus,11/05/2021,2021,65,0,,,,1571
recens,Crataegus,11/05/2021,2021,65,0,,,,1571
recens,Crataegus,11/05/2021,2021,65,0,,,,1571
recens,Crataegus,11/05/2021,2021,65,0,,,,1571
recens,Crataegus,11/05/2021,2021,65,0,,,,1571
recens,Malus,12/05/2021,2021,0,1,118.3,M,19,1572
recens,Malus,12/05/2021,2021,0,1,42.4,M,19,1572
recens,Malus,12/05/2021,2021,0,1,77.8,M,20,1572
recens,Malus,12/05/2021,2021,0,1,44.6,M,20,1572
recens,Malus,12/05/2021,2021,0,1,159.4,M,18,1572
recens,Malus,12/05/2021,2021,0,1,87.6,M,19,1572
recens,Malus,12/05/2021,2021,0,1,183.5,F,36,1572
recens,Malus,12/05/2021,2021,0,1,212.1,F,36,1572
recens,Malus,12/05/2021,2021,0,1,255.7,F,32,1572
recens,Malus,12/05/2021,2021,0,1,222.7,F,34,1572
recens,Malus,12/05/2021,2021,0,1,128.7,M,20,1573
recens,Malus,12/05/2021,2021,0,1,94.7,M,23,1573
recens,Malus,12/05/2021,2021,0,1,104.9,M,19,1573
recens,Malus,12/05/2021,2021,0,1,222.4,F,39,1573
recens,Malus,12/05/2021,2021,0,1,226.9,F,36,1573
recens,Malus,12/05/2021,2021,0,1,249.3,F,31,1573
recens,Malus,12/05/2021,2021,0,1,185.1,F,33,1573
recens,Malus,12/05/2021,2021,0,0,,,,1573
recens,Malus,12/05/2021,2021,0,0,,,,1573
recens,Malus,12/05/2021,2021,0,0,,,,1573
recens,Malus,12/05/2021,2021,5,1,121.1,M,19,1574
recens,Malus,12/05/2021,2021,5,1,178.5,M,21,1574
recens,Malus,12/05/2021,2021,5,1,235.8,F,33,1574
recens,Malus,12/05/2021,2021,5,1,125,F,33,1574
recens,Malus,12/05/2021,2021,5,1,185,F,33,1574
recens,Malus,12/05/2021,2021,5,1,127.9,F,39,1574
recens,Malus,12/05/2021,2021,5,1,238.2,F,35,1574
recens,Malus,12/05/2021,2021,5,0,,,,1574
recens,Malus,12/05/2021,2021,5,0,,,,1574
recens,Malus,12/05/2021,2021,5,0,,,,1574
recens,Malus,12/05/2021,2021,5,1,76.1,M,19,1575
recens,Malus,12/05/2021,2021,5,1,86.2,M,20,1575
recens,Malus,12/05/2021,2021,5,1,132.1,M,23,1575
recens,Malus,12/05/2021,2021,5,1,91.6,M,21,1575
recens,Malus,12/05/2021,2021,5,1,142.7,M,19,1575
recens,Malus,12/05/2021,2021,5,1,41.7,M,21,1575
recens,Malus,12/05/2021,2021,5,1,170.1,F,34,1575
recens,Malus,12/05/2021,2021,5,0,,,,1575
recens,Malus,12/05/2021,2021,5,0,,,,1575
recens,Malus,12/05/2021,2021,5,0,,,,1575
recens,Malus,12/05/2021,2021,10,1,38.8,M,22,1576
recens,Malus,12/05/2021,2021,10,1,136.5,M,20,1576
recens,Malus,12/05/2021,2021,10,1,155.3,M,21,1576
recens,Malus,12/05/2021,2021,10,1,58.1,M,21,1576
recens,Malus,12/05/2021,2021,10,1,100.9,M,20,1576
recens,Malus,12/05/2021,2021,10,1,190,F,42,1576
recens,Malus,12/05/2021,2021,10,1,115.2,F,38,1576
recens,Malus,12/05/2021,2021,10,0,,,,1576
recens,Malus,12/05/2021,2021,10,0,,,,1576
recens,Malus,12/05/2021,2021,10,0,,,,1576
recens,Malus,12/05/2021,2021,10,1,66.2,M,22,1577
recens,Malus,12/05/2021,2021,10,1,163.5,M,21,1577
recens,Malus,12/05/2021,2021,10,1,202.9,F,43,1577
recens,Malus,12/05/2021,2021,10,1,267.8,F,42,1577
recens,Malus,12/05/2021,2021,10,1,221.5,F,39,1577
recens,Malus,12/05/2021,2021,10,0,,,,1577
recens,Malus,12/05/2021,2021,10,0,,,,1577
recens,Malus,12/05/2021,2021,10,0,,,,1577
recens,Malus,12/05/2021,2021,10,0,,,,1577
recens,Malus,12/05/2021,2021,10,0,,,,1577
recens,Malus,12/05/2021,2021,15,1,126.9,M,21,1578
recens,Malus,12/05/2021,2021,15,1,96.1,M,21,1578
recens,Malus,12/05/2021,2021,15,1,195.3,F,41,1578
recens,Malus,12/05/2021,2021,15,1,291.9,F,47,1578
recens,Malus,12/05/2021,2021,15,1,227.7,F,48,1578
recens,Malus,12/05/2021,2021,15,1,248,F,37,1578
recens,Malus,12/05/2021,2021,15,0,,,,1578
recens,Malus,12/05/2021,2021,15,0,,,,1578
recens,Malus,12/05/2021,2021,15,0,,,,1578
recens,Malus,12/05/2021,2021,15,0,,,,1578
recens,Malus,12/05/2021,2021,15,1,122.7,M,21,1579
recens,Malus,12/05/2021,2021,15,1,64.2,M,21,1579
recens,Malus,12/05/2021,2021,15,1,135.8,M,23,1579
recens,Malus,12/05/2021,2021,15,1,97.2,M,24,1579
recens,Malus,12/05/2021,2021,15,1,148.3,M,22,1579
recens,Malus,12/05/2021,2021,15,1,190.4,F,45,1579
recens,Malus,12/05/2021,2021,15,1,314.6,F,44,1579
recens,Malus,12/05/2021,2021,15,1,256,F,44,1579
recens,Malus,12/05/2021,2021,15,0,,,,1579
recens,Malus,12/05/2021,2021,15,0,,,,1579
recens,Malus,12/05/2021,2021,20,1,101.7,M,23,1580
recens,Malus,12/05/2021,2021,20,1,110.8,M,25,1580
recens,Malus,12/05/2021,2021,20,1,36.7,M,20,1580
recens,Malus,12/05/2021,2021,20,1,73.2,M,24,1580
recens,Malus,12/05/2021,2021,20,1,218.3,F,47,1580
recens,Malus,12/05/2021,2021,20,1,191,F,44,1580
recens,Malus,12/05/2021,2021,20,1,216.1,F,48,1580
recens,Malus,12/05/2021,2021,20,1,182.7,F,45,1580
recens,Malus,12/05/2021,2021,20,1,213.5,F,46,1580
recens,Malus,12/05/2021,2021,20,1,216.1,F,46,1580
recens,Malus,12/05/2021,2021,20,1,137.8,M,24,1581
recens,Malus,12/05/2021,2021,20,1,129.4,M,25,1581
recens,Malus,12/05/2021,2021,20,1,91.6,M,19,1581
recens,Malus,12/05/2021,2021,20,1,226,F,48,1581
recens,Malus,12/05/2021,2021,20,0,,,,1581
recens,Malus,12/05/2021,2021,20,0,,,,1581
recens,Malus,12/05/2021,2021,20,0,,,,1581
recens,Malus,12/05/2021,2021,20,0,,,,1581
recens,Malus,12/05/2021,2021,20,0,,,,1581
recens,Malus,12/05/2021,2021,20,0,,,,1581
recens,Malus,12/05/2021,2021,25,1,105.4,M,26,1582
recens,Malus,12/05/2021,2021,25,1,70.2,M,28,1582
recens,Malus,12/05/2021,2021,25,1,87,M,28,1582
recens,Malus,12/05/2021,2021,25,1,244.9,F,54,1582
recens,Malus,12/05/2021,2021,25,1,223.4,F,51,1582
recens,Malus,12/05/2021,2021,25,1,163.2,F,56,1582
recens,Malus,12/05/2021,2021,25,1,322.7,F,52,1582
recens,Malus,12/05/2021,2021,25,0,,,,1582
recens,Malus,12/05/2021,2021,25,0,,,,1582
recens,Malus,12/05/2021,2021,25,0,,,,1582
recens,Malus,12/05/2021,2021,25,1,85.4,M,30,1583
recens,Malus,12/05/2021,2021,25,1,85.8,M,28,1583
recens,Malus,12/05/2021,2021,25,1,92,M,28,1583
recens,Malus,12/05/2021,2021,25,1,96.2,M,29,1583
recens,Malus,12/05/2021,2021,25,1,109.8,M,29,1583
recens,Malus,12/05/2021,2021,25,1,122.2,M,28,1583
recens,Malus,12/05/2021,2021,25,1,182.2,F,54,1583
recens,Malus,12/05/2021,2021,25,1,210,F,56,1583
recens,Malus,12/05/2021,2021,25,1,173.7,F,56,1583
recens,Malus,12/05/2021,2021,25,1,136.3,F,57,1583
recens,Malus,12/05/2021,2021,30,1,100.5,M,33,1584
recens,Malus,12/05/2021,2021,30,1,191.4,M,32,1584
recens,Malus,12/05/2021,2021,30,1,74.4,M,31,1584
recens,Malus,12/05/2021,2021,30,1,125.5,M,36,1584
recens,Malus,12/05/2021,2021,30,1,223,F,67,1584
recens,Malus,12/05/2021,2021,30,1,98.8,F,62,1584
recens,Malus,12/05/2021,2021,30,1,229.1,F,52,1584
recens,Malus,12/05/2021,2021,30,1,128.7,F,64,1584
recens,Malus,12/05/2021,2021,30,0,,,,1584
recens,Malus,12/05/2021,2021,30,0,,,,1584
recens,Malus,12/05/2021,2021,30,1,123.5,M,34,1585
recens,Malus,12/05/2021,2021,30,1,129.6,M,32,1585
recens,Malus,12/05/2021,2021,30,1,110,M,32,1585
recens,Malus,12/05/2021,2021,30,1,153.7,M,33,1585
recens,Malus,12/05/2021,2021,30,1,166.6,M,33,1585
recens,Malus,12/05/2021,2021,30,1,265.9,F,60,1585
recens,Malus,12/05/2021,2021,30,1,177.4,F,68,1585
recens,Malus,12/05/2021,2021,30,1,187.6,F,55,1585
recens,Malus,12/05/2021,2021,30,0,,,,1585
recens,Malus,12/05/2021,2021,30,0,,,,1585
recens,Malus,12/05/2021,2021,35,1,110.9,M,40,1586
recens,Malus,12/05/2021,2021,35,1,119.9,M,39,1586
recens,Malus,12/05/2021,2021,35,1,164.5,M,37,1586
recens,Malus,12/05/2021,2021,35,1,147.7,M,39,1586
recens,Malus,12/05/2021,2021,35,1,231.8,F,79,1586
recens,Malus,12/05/2021,2021,35,1,196.1,F,68,1586
recens,Malus,12/05/2021,2021,35,1,213.1,F,75,1586
recens,Malus,12/05/2021,2021,35,1,151.2,F,69,1586
recens,Malus,12/05/2021,2021,35,1,291.3,F,76,1586
recens,Malus,12/05/2021,2021,35,1,132.3,F,65,1586
recens,Malus,12/05/2021,2021,35,1,119.5,M,39,1587
recens,Malus,12/05/2021,2021,35,1,110.4,M,33,1587
recens,Malus,12/05/2021,2021,35,1,177.8,M,38,1587
recens,Malus,12/05/2021,2021,35,1,118.3,M,36,1587
recens,Malus,12/05/2021,2021,35,1,152.5,F,76,1587
recens,Malus,12/05/2021,2021,35,1,216.6,F,80,1587
recens,Malus,12/05/2021,2021,35,1,251.3,F,70,1587
recens,Malus,12/05/2021,2021,35,1,204.8,F,69,1587
recens,Malus,12/05/2021,2021,35,1,237.7,F,71,1587
recens,Malus,12/05/2021,2021,35,0,,,,1587
recens,Malus,12/05/2021,2021,40,1,116.5,M,39,1588
recens,Malus,12/05/2021,2021,40,1,140.6,M,41,1588
recens,Malus,12/05/2021,2021,40,1,154.1,M,40,1588
recens,Malus,12/05/2021,2021,40,1,181.5,M,40,1588
recens,Malus,12/05/2021,2021,40,1,107,M,43,1588
recens,Malus,12/05/2021,2021,40,1,241.6,F,77,1588
recens,Malus,12/05/2021,2021,40,1,246.4,F,77,1588
recens,Malus,12/05/2021,2021,40,1,254.8,F,79,1588
recens,Malus,12/05/2021,2021,40,0,,,,1588
recens,Malus,12/05/2021,2021,40,0,,,,1588
recens,Malus,12/05/2021,2021,40,1,90.6,M,42,1589
recens,Malus,12/05/2021,2021,40,1,137.2,M,40,1589
recens,Malus,12/05/2021,2021,40,1,179.7,F,66,1589
recens,Malus,12/05/2021,2021,40,1,126.3,F,71,1589
recens,Malus,12/05/2021,2021,40,1,183.1,F,69,1589
recens,Malus,12/05/2021,2021,40,1,195.7,F,74,1589
recens,Malus,12/05/2021,2021,40,1,297.9,F,78,1589
recens,Malus,12/05/2021,2021,40,1,117.9,F,70,1589
recens,Malus,12/05/2021,2021,40,0,,,,1589
recens,Malus,12/05/2021,2021,40,0,,,,1589
recens,Malus,12/05/2021,2021,45,1,156.3,M,41,1590
recens,Malus,12/05/2021,2021,45,1,119.4,M,47,1590
recens,Malus,12/05/2021,2021,45,1,122.1,M,43,1590
recens,Malus,12/05/2021,2021,45,1,207.5,F,71,1590
recens,Malus,12/05/2021,2021,45,1,139.6,F,69,1590
recens,Malus,12/05/2021,2021,45,0,,,,1590
recens,Malus,12/05/2021,2021,45,0,,,,1590
recens,Malus,12/05/2021,2021,45,0,,,,1590
recens,Malus,12/05/2021,2021,45,0,,,,1590
recens,Malus,12/05/2021,2021,45,0,,,,1590
recens,Malus,12/05/2021,2021,45,1,153.3,M,42,1591
recens,Malus,12/05/2021,2021,45,1,183.5,F,69,1591
recens,Malus,12/05/2021,2021,45,1,162.4,F,74,1591
recens,Malus,12/05/2021,2021,45,0,,,,1591
recens,Malus,12/05/2021,2021,45,0,,,,1591
recens,Malus,12/05/2021,2021,45,0,,,,1591
recens,Malus,12/05/2021,2021,45,0,,,,1591
recens,Malus,12/05/2021,2021,45,0,,,,1591
